FileName,DataSource,UniqueID,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments,
B11261BEL_Splice17_2,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,belly ,45,0,45,0,2,feathers have a silky appearance,
B11261BEL_Splice17_3,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,belly ,45,0,45,0,3,feathers have a silky appearance,
B11261BRE_Splice17_1,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,breast ,45,0,45,0,1,feathers have a silky appearance,
B11261BRE_Splice17_2,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,breast ,45,0,45,0,2,feathers have a silky appearance,
B11261BRE_Splice17_3,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,breast ,45,0,45,0,3,feathers have a silky appearance,
B11261CRW_Splice17_1,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,crown ,45,0,45,0,1,feathers a lot more plush (rather than flattened) on the dorsal surface of this specimen,
B11261CRW_Splice17_2,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,crown ,45,0,45,0,2,feathers a lot more plush (rather than flattened) on the dorsal surface of this specimen,
B11261CRW_Splice17_3,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,crown ,45,0,45,0,3,feathers a lot more plush (rather than flattened) on the dorsal surface of this specimen,
B11261MNTL_Splice17_1,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,mantle ,45,0,45,0,1,,
B11261MNTL_Splice17_2,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,mantle ,45,0,45,0,2,,
B11261MNTL_Splice17_3,M,,Museums Victoria,,B11261,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,female,adult,Australia,"Port Phillip Bay, Rosebud",-38.35,144.92,,,1970,2019-05-16,mantle ,45,0,45,0,3,,
B11267BEL_Splice17_1,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,belly ,45,0,45,0,1,non-breeding,
B11267BEL_Splice17_2,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,belly ,45,0,45,0,2,non-breeding,
B11267BEL_Splice17_3,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,belly ,45,0,45,0,3,non-breeding,
B11267BRE_Splice17_1,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,breast ,45,0,45,0,1,non-breeding,
B11267BRE_Splice17_2,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,breast ,45,0,45,0,2,non-breeding,
B11267BRE_Splice17_3,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,breast ,45,0,45,0,3,non-breeding,
B11267CRW_Splice17_1,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,crown ,45,0,45,0,1,non-breeding,
B11267CRW_Splice17_2,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,crown ,45,0,45,0,2,non-breeding,
B11267CRW_Splice17_3,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,crown ,45,0,45,0,3,non-breeding,
B11267MNTL_Splice17_1,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,mantle ,45,0,45,0,1,non-breeding,
B11267MNTL_Splice17_2,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,mantle ,45,0,45,0,2,non-breeding,
B11267MNTL_Splice17_3,M,,Museums Victoria,,B11267,,Charadriiformes,Laridae,Sternula,nereis,,female,adult,Australia,Corio Bay,-38.12,144.4,,,1974,2003-02-16,mantle ,45,0,45,0,3,non-breeding,
B11286BEL_Splice19_1,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,belly ,45,0,45,0,1,,
B11286BEL_Splice19_2,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,belly ,45,0,45,0,2,,
B11286BEL_Splice19_3,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,belly ,45,0,45,0,3,,
B11286BRE_Splice19_1,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,breast ,45,0,45,0,1,,
B11286BRE_Splice19_2,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,breast ,45,0,45,0,2,,
B11286BRE_Splice19_3,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,breast ,45,0,45,0,3,,
B11286CRW_Splice19_1,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,crown ,45,0,45,0,1,,
B11286CRW_Splice19_2,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,crown ,45,0,45,0,2,,
B11286CRW_Splice19_3,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,crown ,45,0,45,0,3,,
B11286MNTL_Splice19_1,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,mantle ,45,0,45,0,1,,
B11286MNTL_Splice19_2,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,mantle ,45,0,45,0,2,,
B11286MNTL_Splice19_3,M,,Museums Victoria,,B11286,,Passeriformes,Petroicidae,Petroica,phoenicea,,female,adult,Australia,Between Koonwarra and Meeniyan,-38.58,145.98,,,1974,2017-02-16,mantle ,45,0,45,0,3,,
B11315BEL_Splice17_1,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,belly ,45,0,45,0,1,,
B11315BEL_Splice17_2,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,belly ,45,0,45,0,2,,
B11315BEL_Splice17_3,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,belly ,45,0,45,0,3,,
B11315BRE_Splice17_1,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,breast ,45,0,45,0,1,,
B11315BRE_Splice17_2,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,breast ,45,0,45,0,2,,
B11315BRE_Splice17_3,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,breast ,45,0,45,0,3,,
B11315CRW_Splice17_1,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,crown ,45,0,45,0,1,,
B11315CRW_Splice17_2,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,crown ,45,0,45,0,2,,
B11315CRW_Splice17_3,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,crown ,45,0,45,0,3,,
B11315MNTL_Splice17_1,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,mantle ,45,0,45,0,1,,
B11315MNTL_Splice17_2,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,mantle ,45,0,45,0,2,,
B11315MNTL_Splice17_3,M,,Museums Victoria,,B11315,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,male,adult,Australia,Bairnsdale West,-37.82,147.6,,,1973,2001-10-15,mantle ,45,0,45,0,3,,
B11335BEL_Splice17_1,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,belly ,45,0,45,0,1,,
B11335BEL_Splice17_2,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,belly ,45,0,45,0,2,,
B11335BEL_Splice17_3,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,belly ,45,0,45,0,3,,
B11335BRE_Splice17_1,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,breast ,45,0,45,0,1,,
B11335BRE_Splice17_2,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,breast ,45,0,45,0,2,,
B11335BRE_Splice17_3,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,breast ,45,0,45,0,3,,
B11335CRW_Splice17_1,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,crown ,45,0,45,0,1,,
B11335CRW_Splice17_2,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,crown ,45,0,45,0,2,,
B11335CRW_Splice17_3,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,crown ,45,0,45,0,3,,
B11335MNTL_Splice17_1,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,mantle ,45,0,45,0,1,,
B11335MNTL_Splice17_2,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,mantle ,45,0,45,0,2,,
B11335MNTL_Splice17_3,M,,Museums Victoria,,B11335,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,male,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1973,2001-02-16,mantle ,45,0,45,0,3,,
B11336BEL_Splice17_1,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,belly ,45,0,45,0,1,,
B11336BEL_Splice17_2,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,belly ,45,0,45,0,2,,
B11336BEL_Splice17_3,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,belly ,45,0,45,0,3,,
B11336BRE_Splice17_1,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,breast ,45,0,45,0,1,,
B11336BRE_Splice17_2,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,breast ,45,0,45,0,2,,
B11336BRE_Splice17_3,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,breast ,45,0,45,0,3,,
B11336CRW_Splice17_1,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,crown ,45,0,45,0,1,,
B11336CRW_Splice17_2,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,crown ,45,0,45,0,2,,
B11336CRW_Splice17_3,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,crown ,45,0,45,0,3,,
B11336MNTL_Splice17_1,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,mantle ,45,0,45,0,1,,
B11336MNTL_Splice17_2,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,mantle ,45,0,45,0,2,,
B11336MNTL_Splice17_3,M,,Museums Victoria,,B11336,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia,"Western Port, Coolart, near Somers",-38.4,145.17,,,1971,2001-02-16,mantle ,45,0,45,0,3,,
B11360BEL_Splice17_1,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,belly ,45,0,45,0,1,,
B11360BEL_Splice17_2,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,belly ,45,0,45,0,2,,
B11360BEL_Splice17_3,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,belly ,45,0,45,0,3,,
B11360BRE_Splice17_1,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,breast ,45,0,45,0,1,,
B11360BRE_Splice17_2,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,breast ,45,0,45,0,2,,
B11360BRE_Splice17_3,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,breast ,45,0,45,0,3,,
B11360CRW_Splice17_1,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,crown ,45,0,45,0,1,,
B11360CRW_Splice17_2,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,crown ,45,0,45,0,2,,
B11360CRW_Splice17_3,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,crown ,45,0,45,0,3,,
B11360MNTL_Splice17_1,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,mantle ,45,0,45,0,1,,
B11360MNTL_Splice17_2,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,mantle ,45,0,45,0,2,,
B11360MNTL_Splice17_3,M,,Museums Victoria,,B11360,,Passeriformes,Estrildidae,Neochmia,phaeton,,male,adult,Australia,"Ord R, 7 miles south of Main Dam",-16.22,128.73,,,1972,2005-05-16,mantle ,45,0,45,0,3,,
B11447BEL_Splice17_1,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,belly ,45,0,45,0,1,,
B11447BEL_Splice17_2,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,belly ,45,0,45,0,2,,
B11447BEL_Splice17_3,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,belly ,45,0,45,0,3,,
B11447BRE_Splice17_1,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,breast ,45,0,45,0,1,,
B11447BRE_Splice17_2,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,breast ,45,0,45,0,2,,
B11447BRE_Splice17_3,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,breast ,45,0,45,0,3,,
B11447CRW_Splice17_1,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,crown ,45,0,45,0,1,,
B11447CRW_Splice17_2,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,crown ,45,0,45,0,2,,
B11447CRW_Splice17_3,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,crown ,45,0,45,0,3,,
B11447MNTL_Splice17_1,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,mantle ,45,0,45,0,1,,
B11447MNTL_Splice17_2,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,mantle ,45,0,45,0,2,,
B11447MNTL_Splice17_3,M,,Museums Victoria,,B11447,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,male,adult,Australia,Barwon Heads,-38.27,144.48,,,1970,2028-01-16,mantle ,45,0,45,0,3,,
B11457BEL_Splice17_1,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,belly ,45,0,45,0,1,,
B11457BEL_Splice17_2,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,belly ,45,0,45,0,2,,
B11457BEL_Splice17_3,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,belly ,45,0,45,0,3,,
B11457BRE_Splice17_1,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,breast ,45,0,45,0,1,,
B11457BRE_Splice17_2,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,breast ,45,0,45,0,2,,
B11457BRE_Splice17_3,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,breast ,45,0,45,0,3,,
B11457CRW_Splice17_1,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,crown ,45,0,45,0,1,,
B11457CRW_Splice17_2,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,crown ,45,0,45,0,2,,
B11457CRW_Splice17_3,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,crown ,45,0,45,0,3,,
B11457MNTL_Splice17_1,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,mantle ,45,0,45,0,1,,
B11457MNTL_Splice17_2,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,mantle ,45,0,45,0,2,,
B11457MNTL_Splice17_3,M,,Museums Victoria,,B11457,,Procellariiformes,Procellariidae,Ardenna,tenuirostris,,female,adult,Australia,"Western Port, Somers",-38.4,145.17,,,1974,2028-01-16,mantle ,45,0,45,0,3,,
B11463BEL_Splice17_1,M,,Museums Victoria,,B11463,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,male,adult,Australia,Cape Schanck,-38.5,144.88,,,1972,2019-05-16,belly ,45,0,45,0,1,feathers have a silky appearance,
B11463BEL_Splice17_2,M,,Museums Victoria,,B11463,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,male,adult,Australia,Cape Schanck,-38.5,144.88,,,1972,2019-05-16,belly ,45,0,45,0,2,feathers have a silky appearance,
B11463BEL_Splice17_3,M,,Museums Victoria,,B11463,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,male,adult,Australia,Cape Schanck,-38.5,144.88,,,1972,2019-05-16,belly ,45,0,45,0,3,feathers have a silky appearance,
B11463BRE_Splice17_1,M,,Museums Victoria,,B11463,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,male,adult,Australia,Cape Schanck,-38.5,144.88,,,1972,2019-05-16,breast ,45,0,45,0,1,feathers have a silky appearance,
B11463BRE_Splice17_2,M,,Museums Victoria,,B11463,,Sphenisciformes,Spheniscidae,Eudyptula,minor,,male,adult,Australia,Cape Schanck,-38.5,144.88,,,1972,2019-05-16,breast ,45,0,45,0,2,feathers have a silky appearance,
